open,high,low,close,volume,spread,real_volume
133.104,133.192,133.078,133.1,3239,0,0
133.101,133.115,133.01,133.06,2588,0,0
133.059,133.075,132.708,132.731,4087,0,0
132.732,133.224,132.678,133.184,10912,0,0
133.183,133.209,132.862,132.923,7087,0,0
132.924,132.926,132.369,132.491,8988,0,0
132.49,132.52,132.284,132.391,4453,0,0
132.392,132.467,132.317,132.412,2873,0,0
132.414,132.498,132.351,132.402,1668,0,0
132.404,132.488,132.369,132.372,1961,0,0
132.371,132.408,132.319,132.372,1621,0,0
132.371,132.415,132.289,132.29,1110,0,0
132.291,132.373,132.274,132.317,2251,0,0
132.316,132.389,132.306,132.354,965,0,0
132.355,132.365,132.33,132.338,690,0,0
132.337,132.35,132.239,132.289,2287,0,0
132.288,132.315,132.17,132.173,2132,0,0
132.174,132.23,132.152,132.203,832,0,0
132.204,132.298,132.204,132.26,1684,0,0
132.261,132.268,132.194,132.229,1367,0,0
132.23,132.326,132.192,132.251,1671,0,0
132.252,132.339,132.081,132.121,4720,0,0
132.122,132.134,131.986,132.096,5477,0,0
132.095,132.107,131.936,132.029,5358,0,0
132.028,132.122,132.003,132.056,3788,0,0
132.055,132.219,132.002,132.122,3364,0,0
132.123,132.131,131.892,131.901,3467,0,0
131.899,132.132,131.878,132.094,6531,0,0
132.093,132.122,131.894,131.941,6494,0,0
131.942,132.103,131.906,131.983,7382,0,0
131.982,132.153,131.961,132.111,4495,0,0
132.112,132.155,132.055,132.112,2808,0,0
132.113,132.133,132.056,132.068,2359,0,0
132.067,132.2,132.05,132.153,2153,0,0
132.152,132.312,132.148,132.29,2391,0,0
132.289,132.355,132.258,132.273,1180,0,0
132.277,132.313,132.252,132.289,1517,0,0
132.287,132.32,132.225,132.238,916,0,0
132.239,132.297,132.218,132.276,1423,0,0
132.275,132.353,132.24,132.35,1584,0,0
132.349,132.355,132.296,132.323,1682,0,0
132.322,132.348,132.288,132.311,935,0,0
132.31,132.37,132.298,132.358,1028,0,0
132.359,132.463,132.339,132.448,1284,0,0
132.447,132.528,132.374,132.498,4188,0,0
132.502,132.533,132.275,132.378,5060,0,0
132.377,132.435,132.287,132.297,3121,0,0
132.296,132.403,132.22,132.381,3187,0,0
132.38,132.38,132.092,132.157,3338,0,0
132.156,132.188,132.045,132.079,3563,0,0
132.078,132.174,132.026,132.127,3996,0,0
132.126,132.157,132.008,132.014,3849,0,0
132.013,132.219,131.973,132.195,5673,0,0
132.194,132.226,131.898,131.938,5045,0,0
131.937,132.068,131.854,132.027,4414,0,0
132.028,132.036,131.943,132.015,3184,0,0
132.016,132.057,131.979,132.018,2410,0,0
132.019,132.073,131.988,132.003,2274,0,0
132.002,132.059,131.974,132.043,1092,0,0
132.042,132.085,131.96,132.008,1989,0,0
132.009,132.038,131.979,132.035,1237,0,0
132.034,132.125,131.997,132.099,1342,0,0
132.098,132.098,132.028,132.053,1944,0,0
132.052,132.09,132.029,132.045,1560,0,0
132.046,132.106,132.03,132.088,882,0,0
132.089,132.126,132.089,132.092,1054,0,0
132.091,132.111,132.061,132.074,978,0,0
132.075,132.075,132.011,132.05,1356,0,0
132.049,132.073,131.972,132.006,2290,0,0
132.007,132.084,131.992,132.031,2211,0,0
132.032,132.058,131.814,131.883,3678,0,0
131.884,131.977,131.85,131.958,3405,0,0
131.957,132.018,131.913,131.934,2426,0,0
131.935,131.967,131.846,131.863,2083,0,0
131.865,131.959,131.802,131.918,3324,0,0
131.917,131.944,131.759,131.773,3748,0,0
131.774,131.818,131.57,131.639,7389,0,0
131.638,131.692,131.565,131.645,3843,0,0
131.646,131.788,131.644,131.709,3474,0,0
131.708,131.708,131.577,131.662,2576,0,0
131.663,131.759,131.637,131.71,2727,0,0
131.711,131.814,131.683,131.811,2570,0,0
131.81,131.816,131.719,131.778,1014,0,0
131.776,131.798,131.745,131.765,1013,0,0
131.766,131.804,131.753,131.801,699,0,0
131.802,131.819,131.751,131.779,1089,0,0
131.778,131.778,131.63,131.693,3138,0,0
131.694,131.762,131.686,131.706,2380,0,0
131.707,131.752,131.695,131.732,1712,0,0
131.731,131.768,131.708,131.722,1078,0,0
131.723,131.777,131.718,131.748,1044,0,0
131.747,131.807,131.668,131.746,1826,0,0
131.745,131.988,131.714,131.966,4669,0,0
131.967,132.105,131.894,131.953,5117,0,0
131.952,131.994,131.739,131.777,4326,0,0
131.779,131.903,131.747,131.836,3155,0,0
131.835,131.892,131.787,131.863,3297,0,0
131.862,131.875,131.77,131.826,2987,0,0
131.827,131.897,131.773,131.884,4401,0,0
131.886,131.892,131.541,131.585,5197,0,0
131.586,131.683,131.501,131.525,6444,0,0
131.524,131.651,131.503,131.551,4521,0,0
131.552,131.554,131.45,131.5,3261,0,0
131.499,131.526,131.373,131.414,2855,0,0
131.415,131.833,131.4,131.576,9541,0,0
131.577,131.583,131.25,131.271,6505,0,0
131.272,131.356,131.262,131.298,1931,0,0
131.295,131.361,131.252,131.339,2207,0,0
131.334,131.404,131.28,131.295,1227,0,0
131.294,131.301,131.229,131.266,1090,0,0
131.267,131.32,131.25,131.274,2001,0,0
131.276,131.347,131.249,131.314,3289,0,0
131.315,131.374,131.305,131.342,1636,0,0
131.343,131.425,131.34,131.393,1570,0,0
131.394,131.456,131.382,131.452,1050,0,0
131.451,131.459,131.349,131.353,1904,0,0
131.352,131.458,131.317,131.415,4476,0,0
131.413,131.66,131.313,131.592,5257,0,0
131.591,131.621,131.42,131.435,4922,0,0
131.434,131.435,131.205,131.33,6702,0,0
131.329,131.36,131.071,131.097,3739,0,0
131.096,131.105,130.793,130.959,5185,0,0
130.96,131.106,130.845,130.884,6373,0,0
130.883,130.993,130.872,130.931,5637,0,0
130.929,130.973,130.319,130.334,9575,0,0
130.333,130.544,130.261,130.54,6713,0,0
130.539,130.876,130.534,130.846,5503,0,0
130.847,130.929,130.696,130.902,4473,0,0
130.9,131.125,130.865,130.965,4641,0,0
130.964,130.999,130.836,130.881,4051,0,0
130.88,130.942,130.855,130.907,1523,0,0
130.91,130.946,130.863,130.863,2317,0,0
130.865,130.906,130.831,130.831,617,0,0
130.83,130.847,130.789,130.797,962,0,0
130.796,130.871,130.786,130.828,1772,0,0
130.827,130.859,130.723,130.738,1881,0,0
130.739,130.75,130.616,130.659,2035,0,0
130.658,130.722,130.642,130.707,1070,0,0
130.708,130.802,130.708,130.761,903,0,0
130.76,130.79,130.706,130.724,1052,0,0
130.723,130.736,130.538,130.573,4233,0,0
130.572,130.586,130.445,130.495,4456,0,0
130.494,130.576,130.449,130.451,3593,0,0
130.45,130.522,130.385,130.487,2713,0,0
130.488,130.513,130.374,130.393,2232,0,0
130.392,130.448,130.336,130.344,3097,0,0
130.343,130.45,129.992,130.204,10355,0,0
130.203,130.252,129.89,130.237,10873,0,0
130.236,130.436,130.131,130.144,6828,0,0
130.143,130.43,130.142,130.397,5056,0,0
130.396,130.438,130.312,130.358,4416,0,0
130.357,130.485,130.34,130.464,2736,0,0
130.462,130.538,130.417,130.517,2216,0,0
130.515,130.537,130.401,130.439,1790,0,0
130.437,130.509,130.408,130.485,1140,0,0
130.481,130.487,130.412,130.462,1098,0,0
130.463,130.582,130.45,130.468,1683,0,0
130.467,130.499,130.314,130.354,3451,0,0
130.355,130.375,130.193,130.365,3183,0,0
130.364,130.471,130.334,130.455,1947,0,0
130.454,130.52,130.412,130.417,1641,0,0
130.416,130.523,130.403,130.502,1759,0,0
130.501,130.503,130.408,130.473,2338,0,0
130.472,130.507,130.358,130.36,3612,0,0
130.361,130.402,130.23,130.255,3569,0,0
130.254,130.41,130.199,130.393,2956,0,0
130.392,130.426,130.3,130.335,2309,0,0
130.336,130.354,130.219,130.221,2553,0,0
130.222,130.251,130.124,130.144,3450,0,0
130.145,130.234,130.117,130.231,3634,0,0
130.23,130.267,130.185,130.25,3896,0,0
130.249,130.293,130.141,130.142,4502,0,0
130.141,130.236,130.121,130.167,3188,0,0
