open,high,low,close,volume,spread,real_volume
1.28427,1.28462,1.282,1.28201,3942,0,0
1.282,1.28347,1.28159,1.28322,2750,0,0
1.28323,1.28474,1.28301,1.28366,2582,0,0
1.28367,1.28741,1.28356,1.28706,5954,0,0
1.28707,1.28737,1.2848,1.28498,4356,0,0
1.28496,1.29077,1.28433,1.28985,8230,0,0
1.28986,1.29,1.28718,1.28766,4168,0,0
1.28768,1.28806,1.28461,1.28489,3841,0,0
1.2849,1.28642,1.28439,1.28564,3856,0,0
1.28563,1.28593,1.28407,1.28491,4102,0,0
1.28492,1.28584,1.28464,1.28567,2700,0,0
1.28566,1.28566,1.28457,1.2846,1301,0,0
1.28458,1.2855,1.28454,1.28495,845,0,0
1.28496,1.28526,1.28474,1.285,684,0,0
1.28499,1.28519,1.28475,1.28501,448,0,0
1.28502,1.28516,1.2845,1.28468,867,0,0
1.28467,1.2848,1.28354,1.28401,1010,0,0
1.284,1.28445,1.2836,1.2844,733,0,0
1.28441,1.28472,1.28388,1.28412,600,0,0
1.28411,1.28447,1.28382,1.28439,493,0,0
1.2844,1.28474,1.2842,1.28472,489,0,0
1.28471,1.2863,1.28471,1.28612,2095,0,0
1.28614,1.28687,1.28601,1.28623,2063,0,0
1.28622,1.28745,1.28568,1.28744,1647,0,0
1.28743,1.28791,1.28693,1.28732,1383,0,0
1.28733,1.28772,1.28694,1.28694,969,0,0
1.28693,1.28753,1.28661,1.28694,1377,0,0
1.28695,1.28811,1.28431,1.28649,7647,0,0
1.28648,1.29166,1.28629,1.2892,9020,0,0
1.28918,1.28926,1.28544,1.2866,5236,0,0
1.28659,1.28672,1.28473,1.28475,4038,0,0
1.28474,1.28547,1.28389,1.28439,3522,0,0
1.2844,1.28523,1.28396,1.28411,2120,0,0
1.28412,1.2859,1.28391,1.28555,1686,0,0
1.28557,1.28634,1.28532,1.28607,1051,0,0
1.28608,1.28626,1.28437,1.28437,972,0,0
1.28458,1.28534,1.28458,1.28517,534,0,0
1.28516,1.28561,1.28481,1.28561,557,0,0
1.28562,1.2859,1.28518,1.28528,1339,0,0
1.28527,1.28567,1.28506,1.28556,1194,0,0
1.28557,1.28565,1.28427,1.2845,986,0,0
1.28451,1.28478,1.28389,1.28478,999,0,0
1.28479,1.2854,1.28479,1.28534,931,0,0
1.28533,1.28653,1.28528,1.28581,1403,0,0
1.28583,1.2868,1.2858,1.28612,1843,0,0
1.28611,1.28721,1.28574,1.28612,1672,0,0
1.28613,1.2867,1.28585,1.28662,1510,0,0
1.28663,1.28747,1.28655,1.28721,1315,0,0
1.28722,1.28746,1.28669,1.28743,1421,0,0
1.28744,1.28898,1.28704,1.28876,1884,0,0
1.28875,1.28897,1.28664,1.28705,2403,0,0
1.28704,1.28763,1.2864,1.28716,3144,0,0
1.28717,1.28744,1.28506,1.28592,4685,0,0
1.28593,1.28634,1.28488,1.28495,2788,0,0
1.28494,1.28504,1.28402,1.28477,2465,0,0
1.28476,1.28586,1.28423,1.28514,1582,0,0
1.28512,1.28735,1.28487,1.2871,1469,0,0
1.28709,1.28986,1.28676,1.28897,2450,0,0
1.28898,1.28942,1.28797,1.28798,1139,0,0
1.288,1.28858,1.28784,1.28835,547,0,0
1.28836,1.2886,1.28806,1.28859,571,0,0
1.2886,1.28892,1.28798,1.28798,881,0,0
1.28799,1.28855,1.28757,1.28772,1348,0,0
1.28773,1.28993,1.28755,1.28924,1567,0,0
1.28923,1.28959,1.28887,1.28927,1061,0,0
1.28926,1.29086,1.28911,1.29082,947,0,0
1.29081,1.29133,1.29079,1.29095,914,0,0
1.29096,1.29103,1.28978,1.28992,952,0,0
1.28993,1.29056,1.28924,1.29053,3279,0,0
1.29054,1.29503,1.28972,1.29458,4010,0,0
1.29457,1.29841,1.29455,1.29713,3537,0,0
1.29712,1.29802,1.29638,1.29791,2402,0,0
1.2979,1.29823,1.29635,1.29643,2202,0,0
1.29644,1.29693,1.29565,1.29603,2567,0,0
1.29604,1.29789,1.29542,1.29636,3590,0,0
1.29637,1.29752,1.29562,1.29644,4876,0,0
1.29643,1.29783,1.29635,1.29692,4018,0,0
1.29693,1.29966,1.29609,1.29664,8310,0,0
1.29663,1.29667,1.29404,1.29577,5888,0,0
1.29579,1.29681,1.29504,1.29666,3239,0,0
1.29667,1.29729,1.29444,1.29547,6740,0,0
1.29548,1.29593,1.29504,1.29507,1985,0,0
1.29508,1.29546,1.29446,1.2948,1687,0,0
1.29479,1.29522,1.2946,1.29482,559,0,0
1.29483,1.29543,1.29483,1.29527,673,0,0
1.29526,1.29526,1.29449,1.2947,669,0,0
1.29469,1.29645,1.2946,1.2964,1390,0,0
1.29639,1.29673,1.29558,1.29571,2042,0,0
1.2957,1.29571,1.29504,1.29544,1133,0,0
1.29545,1.29567,1.29473,1.29531,879,0,0
1.2953,1.2954,1.29486,1.29501,722,0,0
1.295,1.2957,1.29498,1.29519,1122,0,0
1.2952,1.29631,1.29514,1.29622,2595,0,0
1.29621,1.2974,1.29536,1.29547,2870,0,0
1.29548,1.29583,1.29372,1.29375,2420,0,0
1.29376,1.29413,1.29279,1.29371,2140,0,0
1.29372,1.29412,1.29186,1.29212,1889,0,0
1.29211,1.29278,1.28947,1.29053,2813,0,0
1.29054,1.29054,1.28696,1.28758,5167,0,0
1.28757,1.28993,1.2861,1.28688,4617,0,0
1.28687,1.28734,1.28409,1.28633,5032,0,0
1.28631,1.2866,1.28372,1.28519,3433,0,0
1.2852,1.28597,1.28319,1.28485,3262,0,0
1.28482,1.28508,1.28245,1.28345,2374,0,0
1.28344,1.28455,1.28299,1.2841,1692,0,0
1.28409,1.28568,1.28403,1.28549,1307,0,0
1.2855,1.28575,1.28502,1.28531,1084,0,0
1.28528,1.28623,1.28466,1.28545,1079,0,0
1.28547,1.28581,1.28498,1.28525,475,0,0
1.28526,1.28538,1.2847,1.28492,761,0,0
1.28491,1.28491,1.28388,1.28462,1354,0,0
1.28461,1.2849,1.28333,1.28403,2009,0,0
1.28404,1.28407,1.28297,1.28387,1293,0,0
1.28388,1.28388,1.28286,1.2832,1010,0,0
1.28321,1.28345,1.28214,1.28226,966,0,0
1.28227,1.28381,1.2822,1.28359,1721,0,0
1.2836,1.2841,1.28166,1.28173,2921,0,0
1.28174,1.28214,1.27737,1.27748,4517,0,0
1.27749,1.27903,1.27745,1.2784,3081,0,0
1.27842,1.27907,1.2778,1.27881,2681,0,0
1.27882,1.27974,1.27757,1.27773,2455,0,0
1.27774,1.27858,1.2771,1.27844,4421,0,0
1.27843,1.27914,1.2742,1.2767,8539,0,0
1.27668,1.279,1.27574,1.27833,7616,0,0
1.27832,1.28135,1.27776,1.28104,7718,0,0
1.28103,1.28135,1.27776,1.27865,5185,0,0
1.27863,1.27887,1.27691,1.27754,2985,0,0
1.27753,1.27786,1.27585,1.27716,2362,0,0
1.27715,1.27745,1.27566,1.27566,1951,0,0
1.27567,1.27666,1.27549,1.27619,2029,0,0
1.27618,1.27691,1.27595,1.27663,1359,0,0
1.27656,1.27894,1.27624,1.27679,862,0,0
1.2768,1.27695,1.27646,1.27658,626,0,0
1.27657,1.27722,1.27645,1.2771,696,0,0
1.27709,1.27725,1.27596,1.27607,1088,0,0
1.27606,1.27671,1.27588,1.27641,1321,0,0
1.27642,1.27701,1.27604,1.27652,824,0,0
1.27653,1.27686,1.27592,1.27628,772,0,0
1.27629,1.2766,1.27598,1.2765,552,0,0
1.27649,1.27686,1.2759,1.27661,1183,0,0
1.2766,1.27673,1.27514,1.27637,3193,0,0
1.27638,1.27684,1.27527,1.27597,2677,0,0
1.27598,1.27651,1.2751,1.27542,2229,0,0
1.27543,1.27602,1.27451,1.27475,1715,0,0
1.27474,1.27495,1.27307,1.27391,2110,0,0
1.2739,1.27455,1.27308,1.27325,1625,0,0
1.27324,1.27777,1.27285,1.27614,5375,0,0
1.27616,1.27795,1.27598,1.27697,4301,0,0
1.27696,1.27945,1.27657,1.2784,5904,0,0
1.27839,1.27983,1.278,1.27812,3341,0,0
1.27813,1.27879,1.27757,1.27766,2603,0,0
1.27767,1.27855,1.27751,1.27752,1494,0,0
1.27753,1.27944,1.27753,1.27884,1560,0,0
1.27883,1.27921,1.27843,1.27906,1769,0,0
1.27907,1.27992,1.27846,1.27954,2337,0,0
1.27917,1.2793,1.2786,1.27868,318,0,0
1.27869,1.27871,1.27785,1.27801,378,0,0
1.27802,1.27837,1.27729,1.27729,584,0,0
1.27728,1.2777,1.27696,1.27738,592,0,0
1.27739,1.27881,1.27719,1.27842,578,0,0
1.27843,1.27851,1.27793,1.27822,376,0,0
1.27823,1.27842,1.27807,1.27842,289,0,0
1.27841,1.27903,1.2782,1.27838,618,0,0
1.2784,1.27892,1.27776,1.27847,1458,0,0
1.27846,1.27875,1.27645,1.27737,1823,0,0
1.27736,1.27775,1.27638,1.27739,1118,0,0
1.27738,1.27769,1.27611,1.27675,1114,0,0
1.27677,1.27747,1.2763,1.27645,1164,0,0
1.27643,1.27688,1.27556,1.27587,973,0,0
1.27586,1.27725,1.27522,1.27706,1841,0,0
1.27705,1.27736,1.27498,1.27601,1821,0,0
1.27602,1.27846,1.27601,1.27656,2646,0,0
1.27655,1.27771,1.27603,1.27611,1660,0,0
1.2761,1.27727,1.27586,1.27693,1092,0,0
1.27692,1.27911,1.27665,1.27911,1085,0,0
1.27909,1.28001,1.27878,1.27994,1248,0,0
1.27992,1.28047,1.27929,1.2802,937,0,0
1.28019,1.28124,1.27995,1.28115,506,0,0
1.28108,1.28108,1.27969,1.27983,503,0,0
1.27984,1.28038,1.27984,1.28023,383,0,0
1.28021,1.28022,1.27985,1.28005,287,0,0
1.28004,1.28046,1.2793,1.2795,598,0,0
1.27949,1.28013,1.27919,1.27947,671,0,0
1.27946,1.27994,1.27922,1.27965,475,0,0
1.27966,1.2797,1.27947,1.27955,195,0,0
1.27954,1.28178,1.27953,1.28173,640,0,0
