open_time,open,high,low,close,volume,spread,real_volume
2017-11-17 04:00:00,1.18105,1.18191,1.18004,1.18014,2852,0,0
2017-11-17 08:00:00,1.18013,1.18134,1.17818,1.17913,5865,0,0
2017-11-17 12:00:00,1.17912,1.18098,1.17717,1.17852,4958,0,0
2017-11-17 16:00:00,1.17851,1.18002,1.17743,1.17989,6641,0,0
2017-11-17 20:00:00,1.1799,1.18034,1.17903,1.17926,2090,0,0
2017-11-20 00:00:00,1.17856,1.17953,1.17202,1.17426,5966,0,0
2017-11-20 04:00:00,1.17425,1.17434,1.17229,1.17313,2600,0,0
2017-11-20 08:00:00,1.17312,1.1806,1.17299,1.17921,7949,0,0
2017-11-20 12:00:00,1.1792,1.1794,1.17645,1.17684,5632,0,0
2017-11-20 16:00:00,1.17685,1.1773,1.17299,1.17446,5984,0,0
2017-11-20 20:00:00,1.17447,1.17482,1.17258,1.17306,2576,0,0
2017-11-21 00:00:00,1.17305,1.17419,1.17285,1.17311,1808,0,0
2017-11-21 04:00:00,1.17312,1.17409,1.17281,1.17395,948,0,0
2017-11-21 08:00:00,1.17394,1.17552,1.17118,1.1727,6156,0,0
2017-11-21 12:00:00,1.17269,1.1744,1.17109,1.17195,5453,0,0
2017-11-21 16:00:00,1.17196,1.17456,1.1716,1.17404,6265,0,0
2017-11-21 20:00:00,1.17405,1.17493,1.17329,1.17357,3048,0,0
2017-11-22 00:00:00,1.17358,1.17451,1.17306,1.17365,2252,0,0
2017-11-22 04:00:00,1.17366,1.17424,1.17325,1.17419,1327,0,0
2017-11-22 08:00:00,1.17418,1.17706,1.17397,1.17542,4888,0,0
2017-11-22 12:00:00,1.17541,1.17541,1.17338,1.17483,4790,0,0
2017-11-22 16:00:00,1.17482,1.17958,1.17479,1.17927,5919,0,0
2017-11-22 20:00:00,1.17928,1.18245,1.17905,1.18199,4265,0,0
2017-11-23 00:00:00,1.18198,1.18222,1.1811,1.18206,1740,0,0
2017-11-23 04:00:00,1.18205,1.18355,1.18149,1.18269,1857,0,0
2017-11-23 08:00:00,1.1827,1.18442,1.18217,1.18406,4659,0,0
2017-11-23 12:00:00,1.18405,1.18531,1.18359,1.18471,3573,0,0
2017-11-23 16:00:00,1.1847,1.1852,1.18378,1.18472,2265,0,0
2017-11-23 20:00:00,1.18471,1.18511,1.1843,1.18486,1972,0,0
2017-11-24 00:00:00,1.18485,1.18522,1.18346,1.18459,2223,0,0
2017-11-24 04:00:00,1.1846,1.18563,1.18414,1.18496,1586,0,0
2017-11-24 08:00:00,1.18495,1.18722,1.18348,1.18662,4793,0,0
2017-11-24 12:00:00,1.18661,1.18962,1.18532,1.18937,4524,0,0
2017-11-24 16:00:00,1.18938,1.19418,1.18932,1.19254,5796,0,0
2017-11-24 20:00:00,1.19255,1.19304,1.19207,1.19286,981,0,0
2017-11-27 00:00:00,1.19272,1.19336,1.19097,1.19183,2717,0,0
2017-11-27 04:00:00,1.19182,1.19265,1.1912,1.1926,1693,0,0
2017-11-27 08:00:00,1.19259,1.19544,1.19151,1.19282,7036,0,0
2017-11-27 12:00:00,1.19281,1.19587,1.19242,1.19566,5280,0,0
2017-11-27 16:00:00,1.19565,1.19565,1.18956,1.18994,8810,0,0
2017-11-27 20:00:00,1.18995,1.19035,1.18933,1.18957,2300,0,0
2017-11-28 00:00:00,1.18956,1.19061,1.18892,1.18971,2437,0,0
2017-11-28 04:00:00,1.18972,1.19064,1.18956,1.18995,1661,0,0
2017-11-28 08:00:00,1.18996,1.19174,1.18831,1.18897,6975,0,0
2017-11-28 12:00:00,1.18895,1.18978,1.18727,1.18918,5302,0,0
2017-11-28 16:00:00,1.18917,1.18966,1.18618,1.18674,11214,0,0
2017-11-28 20:00:00,1.18675,1.18679,1.18248,1.1839,8964,0,0
2017-11-29 00:00:00,1.18392,1.18505,1.18374,1.18393,3191,0,0
2017-11-29 04:00:00,1.18394,1.18537,1.18393,1.18489,2386,0,0
2017-11-29 08:00:00,1.18488,1.18802,1.18486,1.18644,6478,0,0
2017-11-29 12:00:00,1.18643,1.18649,1.18152,1.1835,6987,0,0
2017-11-29 16:00:00,1.18351,1.18633,1.18263,1.18491,9528,0,0
2017-11-29 20:00:00,1.1849,1.18626,1.18439,1.18446,4084,0,0
2017-11-30 00:00:00,1.18447,1.18659,1.18447,1.18586,3394,0,0
2017-11-30 04:00:00,1.18587,1.18685,1.18566,1.18621,2045,0,0
2017-11-30 08:00:00,1.18622,1.18734,1.1823,1.18298,6410,0,0
2017-11-30 12:00:00,1.18297,1.18609,1.18068,1.18566,6774,0,0
2017-11-30 16:00:00,1.18567,1.19289,1.18567,1.18896,12576,0,0
2017-11-30 20:00:00,1.18895,1.19122,1.1887,1.19017,4381,0,0
2017-12-01 00:00:00,1.19016,1.19132,1.18853,1.19069,3832,0,0
2017-12-01 04:00:00,1.1907,1.19271,1.18982,1.19252,3382,0,0
2017-12-01 08:00:00,1.19251,1.19379,1.18984,1.19002,9218,0,0
2017-12-01 12:00:00,1.19001,1.19087,1.18611,1.18668,9650,0,0
2017-12-01 16:00:00,1.18669,1.1932,1.18486,1.19039,26445,0,0
2017-12-01 20:00:00,1.19038,1.19079,1.18832,1.18885,5648,0,0
2017-12-04 00:00:00,1.18789,1.18789,1.18538,1.18727,3129,0,0
2017-12-04 04:00:00,1.18726,1.18732,1.18651,1.18652,1608,0,0
2017-12-04 08:00:00,1.18653,1.18761,1.18341,1.1852,7492,0,0
2017-12-04 12:00:00,1.18519,1.18647,1.18408,1.18433,7023,0,0
2017-12-04 16:00:00,1.18432,1.18573,1.18271,1.18419,8699,0,0
2017-12-04 20:00:00,1.18417,1.18655,1.1841,1.18631,2627,0,0
2017-12-05 00:00:00,1.18632,1.18721,1.18599,1.18705,2050,0,0
2017-12-05 04:00:00,1.18706,1.18741,1.18647,1.18649,1459,0,0
2017-12-05 08:00:00,1.1865,1.1874,1.18397,1.1851,5115,0,0
2017-12-05 12:00:00,1.18509,1.18715,1.18256,1.18323,4868,0,0
2017-12-05 16:00:00,1.18324,1.18402,1.18028,1.18035,10935,0,0
2017-12-05 20:00:00,1.18034,1.1827,1.17985,1.18236,3143,0,0
2017-12-06 00:00:00,1.18237,1.18285,1.1814,1.1824,2116,0,0
2017-12-06 04:00:00,1.18241,1.18455,1.18236,1.18416,2316,0,0
2017-12-06 08:00:00,1.18415,1.18415,1.18101,1.18213,5545,0,0
2017-12-06 12:00:00,1.18212,1.1831,1.17981,1.18052,6357,0,0
2017-12-06 16:00:00,1.18053,1.18056,1.17784,1.17907,7537,0,0
2017-12-06 20:00:00,1.17906,1.17977,1.17866,1.17935,2664,0,0
2017-12-07 00:00:00,1.17934,1.18061,1.17904,1.17958,1949,0,0
2017-12-07 04:00:00,1.17959,1.18041,1.17871,1.17895,1676,0,0
2017-12-07 08:00:00,1.17896,1.18021,1.17845,1.17866,3688,0,0
2017-12-07 12:00:00,1.17867,1.17978,1.17737,1.1797,4142,0,0
2017-12-07 16:00:00,1.17971,1.17975,1.17839,1.17942,6512,0,0
2017-12-07 20:00:00,1.17944,1.18115,1.17697,1.17702,4681,0,0
2017-12-08 00:00:00,1.17703,1.17741,1.17594,1.17608,1476,0,0
2017-12-08 04:00:00,1.17609,1.17668,1.17583,1.17626,1432,0,0
2017-12-08 08:00:00,1.17627,1.17652,1.17302,1.17345,5674,0,0
2017-12-08 12:00:00,1.17344,1.17663,1.1728,1.17607,7394,0,0
2017-12-08 16:00:00,1.17606,1.17685,1.17445,1.17537,9009,0,0
2017-12-08 20:00:00,1.17538,1.17675,1.17535,1.17622,1470,0,0
2017-12-11 00:00:00,1.17629,1.17753,1.1762,1.17748,1688,0,0
2017-12-11 04:00:00,1.17747,1.17818,1.1773,1.17779,1060,0,0
2017-12-11 08:00:00,1.17778,1.17982,1.17729,1.17948,3531,0,0
2017-12-11 12:00:00,1.17947,1.18008,1.17746,1.17761,3612,0,0
2017-12-11 16:00:00,1.1776,1.18092,1.17751,1.17891,5578,0,0
2017-12-11 20:00:00,1.17892,1.17916,1.1762,1.17667,2362,0,0
2017-12-12 00:00:00,1.17668,1.17773,1.17665,1.17673,1481,0,0
2017-12-12 04:00:00,1.17672,1.17729,1.17622,1.17709,1018,0,0
2017-12-12 08:00:00,1.17708,1.17902,1.17677,1.17814,4366,0,0
2017-12-12 12:00:00,1.17815,1.17834,1.17478,1.17482,4229,0,0
2017-12-12 16:00:00,1.17481,1.17494,1.17154,1.17213,5622,0,0
2017-12-12 20:00:00,1.17212,1.17462,1.17188,1.17396,2855,0,0
2017-12-13 00:00:00,1.17395,1.17456,1.17334,1.17406,1186,0,0
2017-12-13 04:00:00,1.17405,1.17594,1.17402,1.17522,1157,0,0
2017-12-13 08:00:00,1.17523,1.17601,1.17353,1.17464,2687,0,0
2017-12-13 12:00:00,1.17466,1.17684,1.17272,1.17552,5473,0,0
2017-12-13 16:00:00,1.17553,1.17679,1.17454,1.17608,5809,0,0
2017-12-13 20:00:00,1.17607,1.1829,1.17605,1.18234,10453,0,0
2017-12-14 00:00:00,1.18235,1.1841,1.18199,1.184,2758,0,0
2017-12-14 04:00:00,1.18399,1.18399,1.18235,1.18244,1474,0,0
2017-12-14 08:00:00,1.18243,1.18351,1.18087,1.18173,4915,0,0
2017-12-14 12:00:00,1.18172,1.18598,1.181,1.18182,9824,0,0
2017-12-14 16:00:00,1.18183,1.18241,1.17686,1.17854,10012,0,0
2017-12-14 20:00:00,1.17853,1.17987,1.17727,1.17752,3899,0,0
2017-12-15 00:00:00,1.17753,1.17876,1.17624,1.17821,2735,0,0
2017-12-15 04:00:00,1.17822,1.17885,1.17763,1.17814,1815,0,0
2017-12-15 08:00:00,1.17813,1.17961,1.17773,1.17947,3867,0,0
2017-12-15 12:00:00,1.17945,1.18098,1.17887,1.1797,5371,0,0
2017-12-15 16:00:00,1.17971,1.17976,1.17583,1.1763,8332,0,0
2017-12-15 20:00:00,1.17629,1.1763,1.17483,1.17516,2471,0,0
2017-12-18 00:00:00,1.17482,1.17544,1.17361,1.17538,2456,0,0
2017-12-18 04:00:00,1.17539,1.17626,1.17534,1.17585,1427,0,0
2017-12-18 08:00:00,1.17586,1.17922,1.17586,1.17868,5606,0,0
2017-12-18 12:00:00,1.17869,1.17967,1.1782,1.17913,4253,0,0
2017-12-18 16:00:00,1.17912,1.18317,1.17856,1.17877,6368,0,0
2017-12-18 20:00:00,1.17878,1.17951,1.17733,1.17792,2977,0,0
2017-12-19 00:00:00,1.17793,1.17837,1.17744,1.178,1686,0,0
2017-12-19 04:00:00,1.17799,1.17933,1.17781,1.17901,1310,0,0
2017-12-19 08:00:00,1.17902,1.1816,1.17881,1.18042,4704,0,0
2017-12-19 12:00:00,1.18041,1.18294,1.17977,1.18243,5750,0,0
2017-12-19 16:00:00,1.18244,1.18278,1.18028,1.18264,7914,0,0
2017-12-19 20:00:00,1.18265,1.18463,1.18259,1.18375,3369,0,0
2017-12-20 00:00:00,1.18373,1.18437,1.18332,1.18397,1368,0,0
2017-12-20 04:00:00,1.18398,1.18444,1.18388,1.18431,1024,0,0
2017-12-20 08:00:00,1.18432,1.18513,1.18268,1.18352,5131,0,0
2017-12-20 12:00:00,1.18353,1.18553,1.18304,1.18418,5078,0,0
2017-12-20 16:00:00,1.18417,1.18991,1.18412,1.18743,8194,0,0
2017-12-20 20:00:00,1.18744,1.18865,1.18667,1.1869,3014,0,0
2017-12-21 00:00:00,1.18689,1.18797,1.18669,1.18685,2147,0,0
2017-12-21 04:00:00,1.18684,1.18733,1.18609,1.18655,1427,0,0
2017-12-21 08:00:00,1.18654,1.1883,1.18611,1.18782,4972,0,0
2017-12-21 12:00:00,1.18783,1.1887,1.1849,1.18562,5428,0,0
2017-12-21 16:00:00,1.18563,1.18764,1.18471,1.18653,5559,0,0
2017-12-21 20:00:00,1.18654,1.18762,1.18595,1.18718,2166,0,0
2017-12-22 00:00:00,1.18716,1.18731,1.18148,1.18381,3844,0,0
2017-12-22 04:00:00,1.18411,1.18492,1.18411,1.18473,1171,0,0
2017-12-22 08:00:00,1.18472,1.18594,1.18425,1.18463,5014,0,0
2017-12-22 12:00:00,1.18464,1.18543,1.18431,1.18522,4707,0,0
2017-12-22 16:00:00,1.18521,1.18543,1.18264,1.18503,5655,0,0
2017-12-22 20:00:00,1.18505,1.18564,1.18415,1.18556,2184,0,0
