open,high,low,close,volume,spread,real_volume
1.36689,1.36825,1.36592,1.36821,4690,0,0
1.36819,1.3682,1.36578,1.36605,3792,0,0
1.36604,1.36707,1.36532,1.36698,3414,0,0
1.36699,1.36823,1.36513,1.36549,6126,0,0
1.36548,1.37128,1.36494,1.37099,9817,0,0
1.37098,1.37568,1.37063,1.37173,13417,0,0
1.37174,1.37265,1.37054,1.37095,6986,0,0
1.37094,1.37194,1.37015,1.37175,3253,0,0
1.37176,1.37289,1.37146,1.3728,2979,0,0
1.37279,1.37392,1.37122,1.37246,7474,0,0
1.37245,1.37343,1.37109,1.37171,10134,0,0
1.37175,1.37271,1.36819,1.36904,13849,0,0
1.36906,1.37384,1.36788,1.37301,12073,0,0
1.373,1.37354,1.3713,1.37208,3589,0,0
1.37209,1.37247,1.3705,1.37102,3671,0,0
1.37103,1.37447,1.36994,1.3704,8219,0,0
1.37041,1.37455,1.37039,1.3732,14480,0,0
1.37318,1.37683,1.37147,1.37636,16192,0,0
1.37637,1.37753,1.3743,1.37487,7160,0,0
1.37485,1.37646,1.37474,1.37642,3428,0,0
1.37643,1.37926,1.3763,1.37871,6354,0,0
1.37872,1.37905,1.37514,1.37709,11408,0,0
1.3771,1.37859,1.37342,1.37484,16150,0,0
1.37483,1.37485,1.36824,1.37004,16427,0,0
1.37003,1.37049,1.36415,1.36507,8217,0,0
1.36541,1.36739,1.36442,1.36512,6106,0,0
1.36511,1.36566,1.3643,1.36447,4028,0,0
1.36448,1.36824,1.3644,1.36696,10678,0,0
1.36695,1.37182,1.3667,1.36907,13278,0,0
1.36909,1.37328,1.36869,1.36966,11939,0,0
1.36968,1.37003,1.36862,1.36963,5476,0,0
1.36964,1.37003,1.36862,1.36913,4154,0,0
1.36911,1.37005,1.36895,1.36939,3847,0,0
1.36938,1.37078,1.367,1.36816,8649,0,0
1.36817,1.37448,1.36703,1.37401,13175,0,0
1.374,1.37524,1.3695,1.37204,12908,0,0
1.37203,1.37307,1.37134,1.37145,6589,0,0
1.37144,1.37172,1.37035,1.37051,4637,0,0
1.3705,1.37108,1.37011,1.37081,2891,0,0
1.3708,1.37318,1.36862,1.37075,8669,0,0
1.37074,1.3714,1.36775,1.3696,13439,0,0
1.36961,1.37029,1.36469,1.36639,15340,0,0
1.36638,1.36746,1.36487,1.36695,5771,0,0
1.36694,1.37399,1.36671,1.3739,6422,0,0
1.37388,1.37424,1.37266,1.37396,3998,0,0
1.37397,1.37402,1.36806,1.36845,8586,0,0
1.36846,1.37694,1.36795,1.37431,14417,0,0
1.3743,1.37498,1.36786,1.36976,11771,0,0
1.36975,1.37006,1.36843,1.3698,4379,0,0
1.36979,1.37083,1.36858,1.3692,3524,0,0
1.36919,1.37029,1.36891,1.36919,3177,0,0
1.3692,1.37087,1.3685,1.37026,6496,0,0
1.37025,1.37414,1.36655,1.37044,13550,0,0
1.37046,1.37284,1.37005,1.37146,10800,0,0
1.37144,1.37166,1.37057,1.37148,3689,0,0
1.37078,1.37216,1.37045,1.37057,5436,0,0
1.37056,1.37093,1.36685,1.36739,4156,0,0
1.36738,1.36755,1.36143,1.3618,9834,0,0
1.36179,1.36443,1.36011,1.36406,12542,0,0
1.36404,1.36681,1.36317,1.36445,10044,0,0
1.36444,1.36562,1.36277,1.36324,5627,0,0
1.36323,1.36373,1.36193,1.36228,3817,0,0
1.36229,1.36348,1.36088,1.36128,3713,0,0
1.36127,1.3658,1.3606,1.36451,8115,0,0
1.3645,1.3656,1.35965,1.36039,12581,0,0
1.3604,1.36207,1.35747,1.3576,12354,0,0
1.35762,1.36089,1.35741,1.36077,4805,0,0
1.36075,1.36172,1.36039,1.36161,4437,0,0
1.3616,1.36167,1.35836,1.35905,4047,0,0
1.35906,1.36281,1.35786,1.36151,9327,0,0
1.3615,1.36409,1.36066,1.36113,12961,0,0
1.36116,1.36236,1.35707,1.36231,15946,0,0
1.36232,1.36375,1.35811,1.35854,8310,0,0
1.35855,1.36185,1.35809,1.36126,8454,0,0
1.36125,1.36226,1.36003,1.36187,4678,0,0
1.36186,1.36686,1.36136,1.36642,13144,0,0
1.36644,1.36678,1.36038,1.36126,17299,0,0
1.36127,1.36318,1.35818,1.36275,16731,0,0
1.36274,1.36274,1.35986,1.36049,6450,0,0
1.3605,1.36098,1.35989,1.36011,4502,0,0
1.3601,1.36041,1.35919,1.35925,3067,0,0
1.35926,1.36027,1.35646,1.35848,9341,0,0
1.35847,1.35978,1.35529,1.35634,14341,0,0
1.35632,1.35748,1.35132,1.35132,11114,0,0
1.35133,1.35239,1.35085,1.35098,5126,0,0
1.35117,1.354,1.3508,1.35277,4279,0,0
1.35276,1.35335,1.35198,1.35277,2940,0,0
1.35276,1.35323,1.35066,1.3515,7266,0,0
1.35151,1.35189,1.34848,1.34997,9956,0,0
1.34996,1.35106,1.34843,1.35041,7729,0,0
1.3504,1.35096,1.34965,1.34986,2777,0,0
1.34985,1.35041,1.34827,1.34864,3838,0,0
